"lagoslakeid","net_id","net_dams_n","lake_nets_nearestdamdown_km","lake_nets_nearestdamup_km","lake_nets_totaldamup_n","lake_nets_totaldamdown_n","lake_nets_damonlake_flag","lake_nets_multidam_flag"
472204,40,13,NA,NA,0,0,"N","N"
472206,40,13,45.119,NA,0,1,"N","N"
472213,40,13,43.884,NA,0,1,"N","N"
472215,98,11,NA,NA,0,0,"N","N"
472217,40,13,43.795,NA,0,1,"N","N"
472219,98,11,NA,NA,0,0,"N","N"
472224,40,13,NA,NA,0,0,"N","N"
472227,98,11,NA,NA,0,0,"N","N"
472229,98,11,NA,NA,0,0,"N","N"
472230,40,13,NA,NA,0,0,"N","N"
472232,40,13,NA,NA,0,0,"N","N"
472233,40,13,NA,NA,0,0,"N","N"
472234,98,11,NA,NA,0,0,"N","N"
472235,98,11,NA,NA,0,0,"N","N"
472236,40,13,NA,NA,0,0,"N","N"
472242,40,13,NA,NA,0,0,"N","N"
472248,98,11,NA,NA,0,0,"N","N"
472249,40,13,NA,NA,0,0,"N","N"
472251,98,11,NA,NA,0,0,"N","N"
472257,98,11,NA,NA,0,0,"N","N"
472260,98,11,NA,NA,0,0,"N","N"
472264,98,11,NA,NA,0,0,"N","N"
472268,476,3,0,NA,0,1,"N","N"
472270,263,2,NA,NA,0,0,"N","N"
472271,111,12,NA,1.161,8,0,"N","N"
472272,111,12,0,0,1,2,"N","N"
472273,40,13,0,NA,0,1,"Y","N"
472274,40,13,NA,NA,0,0,"N","N"
472289,443,0,NA,NA,0,0,"N","N"
472328,101,0,NA,NA,0,0,"N","N"
472330,654,0,NA,NA,0,0,"N","N"
472335,654,0,NA,NA,0,0,"N","N"
472348,476,3,NA,NA,0,0,"N","N"
472367,191,2,NA,NA,0,0,"N","N"
472369,528,2,NA,NA,0,0,"N","N"
472371,476,3,NA,NA,0,0,"N","N"
472375,476,3,NA,NA,0,0,"N","N"
472381,476,3,0,0,1,1,"N","N"
472390,98,11,NA,NA,0,0,"N","N"
472398,339,1,NA,NA,0,0,"N","N"
472400,40,13,NA,NA,0,0,"N","N"
472405,111,12,NA,NA,0,0,"N","N"
472411,40,13,NA,NA,0,0,"N","N"
472419,111,12,NA,NA,0,0,"N","N"
472422,40,13,NA,NA,0,0,"N","N"
472423,40,13,NA,NA,0,0,"N","N"
472427,40,13,NA,NA,0,0,"N","N"
472432,40,13,0,NA,0,1,"N","N"
472433,263,2,NA,NA,0,0,"N","N"
472435,40,13,NA,NA,0,0,"N","N"
472442,40,13,NA,NA,0,0,"N","N"
472443,40,13,NA,NA,0,0,"N","N"
472444,98,11,NA,2.161,1,0,"N","N"
472448,40,13,NA,NA,0,0,"N","N"
472450,263,2,58.658,NA,0,1,"N","N"
472460,40,13,31.153,NA,0,1,"N","N"
472461,40,13,39.626,NA,0,1,"N","N"
472464,40,13,NA,NA,0,0,"N","N"
472465,40,13,NA,NA,0,0,"N","N"
472466,40,13,47.475,NA,0,1,"N","N"
472467,40,13,NA,NA,0,0,"N","N"
472470,40,13,42.994,NA,0,1,"N","N"
472472,40,13,NA,NA,0,0,"N","N"
472473,40,13,NA,NA,0,0,"N","N"
472475,40,13,NA,NA,0,0,"N","N"
472477,98,11,NA,NA,0,0,"N","N"
472481,40,13,NA,NA,0,0,"N","N"
472482,40,13,NA,NA,0,0,"N","N"
472485,40,13,NA,NA,0,0,"N","N"
472487,98,11,NA,NA,0,0,"N","N"
472488,98,11,NA,NA,0,0,"N","N"
472489,40,13,NA,NA,0,0,"N","N"
472490,40,13,62.586,NA,0,1,"N","N"
472491,98,11,NA,NA,0,0,"N","N"
472492,98,11,NA,NA,0,0,"N","N"
472493,40,13,NA,NA,0,0,"N","N"
472500,40,13,NA,NA,0,0,"N","N"
472504,98,11,NA,NA,0,0,"N","N"
472506,40,13,NA,NA,0,0,"N","N"
472509,98,11,NA,NA,0,0,"N","N"
472511,368,4,NA,NA,0,0,"N","N"
472514,395,3,0,14.841,1,1,"Y","N"
472580,707,0,NA,NA,0,0,"N","N"
472583,707,0,NA,NA,0,0,"N","N"
472586,368,4,NA,NA,0,0,"N","N"
472605,681,0,NA,NA,0,0,"N","N"
472609,772,4,NA,0.088,1,0,"N","N"
472625,762,0,NA,NA,0,0,"N","N"
472627,463,0,NA,NA,0,0,"N","N"
472697,707,0,NA,NA,0,0,"N","N"
472706,368,4,NA,NA,0,0,"N","N"
472716,681,0,NA,NA,0,0,"N","N"
472728,799,4,0,NA,0,1,"N","N"
472739,252,2,NA,NA,0,0,"N","N"
472741,252,2,NA,NA,0,0,"N","N"
472742,762,0,NA,NA,0,0,"N","N"
472743,395,3,0,NA,0,1,"N","N"
472744,368,4,NA,NA,0,0,"N","N"
472829,463,0,NA,NA,0,0,"N","N"
472831,681,0,NA,NA,0,0,"N","N"
472832,772,4,0,NA,0,1,"Y","N"
472838,799,4,0,NA,0,1,"Y","N"
472868,613,0,NA,NA,0,0,"N","N"
472925,368,4,NA,NA,0,0,"N","N"
472927,368,4,NA,NA,0,0,"N","N"
472940,772,4,0,NA,0,1,"Y","N"
472943,772,4,NA,NA,0,0,"N","N"
472948,799,4,0,NA,0,1,"N","N"
472963,463,0,NA,NA,0,0,"N","N"
472964,772,4,0,NA,0,1,"N","N"
472981,613,0,NA,NA,0,0,"N","N"
472982,613,0,NA,NA,0,0,"N","N"
473037,368,4,NA,NA,0,0,"N","N"
473038,368,4,NA,NA,0,0,"N","N"
473047,772,4,NA,NA,0,0,"N","N"
473050,463,0,NA,NA,0,0,"N","N"
473054,681,0,NA,NA,0,0,"N","N"
473078,838,0,NA,NA,0,0,"N","N"
473081,368,4,NA,0.865,2,0,"N","N"
473083,252,2,0,NA,0,1,"Y","N"
473086,395,3,0,NA,0,1,"Y","N"
473168,681,0,NA,NA,0,0,"N","N"
473175,252,2,NA,NA,0,0,"N","N"
473186,252,2,0,NA,0,1,"Y","N"
473191,252,2,NA,NA,0,0,"N","N"
473193,780,1,0,NA,0,1,"N","N"
473271,368,4,6.438,0,1,1,"Y","N"
473286,681,0,NA,NA,0,0,"N","N"
473291,726,2,51.633,16.376,1,1,"N","N"
473306,762,0,NA,NA,0,0,"N","N"
473311,368,4,NA,35.986,1,0,"N","N"
473313,463,0,NA,NA,0,0,"N","N"
473314,772,4,0,27.44,1,1,"N","N"
473384,368,4,NA,NA,0,0,"N","N"
473403,681,0,NA,NA,0,0,"N","N"
473404,726,2,0,NA,0,1,"N","N"
473406,780,1,NA,NA,0,0,"N","N"
473427,838,0,NA,NA,0,0,"N","N"
473429,762,0,NA,NA,0,0,"N","N"
473430,762,0,NA,NA,0,0,"N","N"
473431,32,49,0,NA,0,1,"N","N"
473432,32,49,0,20.999,1,2,"N","N"
473433,32,49,0,2.609,1,1,"Y","N"
473435,32,49,15.823,NA,0,1,"N","N"
473448,448,11,NA,NA,0,0,"N","N"
473452,32,49,NA,NA,0,0,"N","N"
473456,32,49,NA,NA,0,0,"N","N"
473457,136,30,0,NA,0,1,"Y","N"
473458,32,49,NA,NA,0,0,"N","N"
473461,32,49,NA,NA,0,0,"N","N"
473463,32,49,NA,NA,0,0,"N","N"
473465,32,49,NA,NA,0,0,"N","N"
473467,32,49,NA,NA,0,0,"N","N"
473470,32,49,NA,NA,0,0,"N","N"
473486,32,49,NA,NA,0,0,"N","N"
473499,32,49,NA,NA,0,0,"N","N"
473504,136,30,48.193,0,1,1,"Y","N"
473512,32,49,0,NA,0,1,"Y","N"
473554,32,49,19.056,NA,0,1,"N","N"
473567,32,49,NA,NA,0,0,"N","N"
473581,136,30,0,NA,0,2,"Y","N"
473582,32,49,0,NA,0,1,"Y","N"
473587,32,49,0,49.83,1,2,"N","N"
473593,736,0,NA,NA,0,0,"N","N"
473601,136,30,0,NA,0,3,"Y","N"
473604,32,49,NA,NA,0,0,"N","N"
473606,32,49,NA,NA,0,0,"N","N"
473611,32,49,NA,NA,0,0,"N","N"
473612,136,30,NA,NA,0,0,"N","N"
473613,32,49,NA,NA,0,0,"N","N"
473614,32,49,NA,NA,0,0,"N","N"
473615,32,49,NA,NA,0,0,"N","N"
473617,32,49,NA,NA,0,0,"N","N"
473618,32,49,NA,NA,0,0,"N","N"
473623,32,49,NA,NA,0,0,"N","N"
473624,32,49,NA,NA,0,0,"N","N"
473631,32,49,NA,NA,0,0,"N","N"
473636,136,30,0,NA,0,3,"Y","N"
473643,32,49,NA,34.195,3,0,"N","N"
473644,32,49,NA,NA,0,0,"N","N"
473647,32,49,NA,NA,0,0,"N","N"
473652,32,49,NA,NA,0,0,"N","N"
473653,32,49,NA,NA,0,0,"N","N"
473693,32,49,NA,NA,0,0,"N","N"
473697,539,0,NA,NA,0,0,"N","N"
473700,539,0,NA,NA,0,0,"N","N"
473707,32,49,0,NA,0,1,"Y","N"
473712,32,49,0,2.968,1,3,"Y","N"
473718,32,49,0,NA,0,1,"Y","N"
473719,32,49,0,NA,0,1,"Y","N"
473720,32,49,0,35.388,1,2,"Y","N"
473726,32,49,NA,NA,0,0,"N","N"
473728,32,49,NA,NA,0,0,"N","N"
473735,32,49,NA,NA,0,0,"N","N"
473736,32,49,NA,NA,0,0,"N","N"
473737,32,49,NA,NA,0,0,"N","N"
473738,32,49,NA,NA,0,0,"N","N"
473739,448,11,0,4.752,1,1,"Y","N"
473741,32,49,NA,NA,0,0,"N","N"
473743,32,49,NA,NA,0,0,"N","N"
473745,32,49,NA,NA,0,0,"N","N"
473746,32,49,NA,NA,0,0,"N","N"
473752,32,49,NA,NA,0,0,"N","N"
473753,136,30,80.505,NA,0,2,"N","N"
473755,32,49,NA,NA,0,0,"N","N"
473757,136,30,0,NA,0,2,"Y","N"
473761,32,49,NA,NA,0,0,"N","N"
473772,136,30,0,NA,0,2,"Y","N"
473788,32,49,0,NA,0,1,"N","N"
473826,893,0,NA,NA,0,0,"N","N"
473859,32,49,0,NA,0,2,"Y","N"
473860,32,49,197.024,NA,0,1,"N","N"
473864,32,49,NA,NA,0,0,"N","N"
473866,448,11,0,NA,0,2,"Y","Y"
473869,32,49,0,35.118,6,2,"Y","N"
473870,32,49,0,5.44,5,2,"Y","N"
473877,736,0,NA,NA,0,0,"N","N"
473883,448,11,NA,NA,0,0,"N","N"
473886,32,49,NA,NA,0,0,"N","N"
473887,448,11,NA,NA,0,0,"N","N"
473889,448,11,NA,NA,0,0,"N","N"
473890,32,49,0,NA,0,1,"Y","N"
473891,32,49,NA,NA,0,0,"N","N"
473895,32,49,NA,NA,0,0,"N","N"
473896,448,11,NA,NA,0,0,"N","N"
473903,136,30,36.353,NA,0,1,"N","N"
473923,32,49,NA,NA,0,0,"N","N"
473924,32,49,NA,NA,0,0,"N","N"
473928,136,30,0,NA,0,3,"Y","N"
473931,136,30,0,NA,0,2,"N","N"
473934,32,49,NA,NA,0,0,"N","N"
473967,893,0,NA,NA,0,0,"N","N"
473976,32,49,0,NA,0,1,"Y","N"
473994,32,49,0,NA,0,1,"N","N"
474014,32,49,NA,NA,0,0,"N","N"
474015,136,30,0,NA,0,3,"Y","N"
474019,136,30,0,NA,0,3,"Y","N"
474025,32,49,NA,NA,0,0,"N","N"
474026,32,49,NA,NA,0,0,"N","N"
474029,32,49,NA,NA,0,0,"N","N"
474033,32,49,NA,NA,0,0,"N","N"
474035,136,30,0,NA,0,2,"N","N"
474037,32,49,NA,NA,0,0,"N","N"
474038,32,49,NA,NA,0,0,"N","N"
474039,32,49,NA,NA,0,0,"N","N"
474042,32,49,NA,NA,0,0,"N","N"
474044,448,11,NA,NA,0,0,"N","N"
474050,136,30,5.909,NA,0,3,"N","N"
474055,32,49,NA,NA,0,0,"N","N"
474063,32,49,NA,NA,0,0,"N","N"
474068,32,49,NA,NA,0,0,"N","N"
474069,32,49,NA,NA,0,0,"N","N"
474108,32,49,0,NA,0,1,"N","N"
474123,32,49,0,NA,0,2,"N","N"
474124,32,49,0,NA,0,1,"N","N"
474127,768,1,NA,1.526,1,0,"N","N"
474128,136,30,0,NA,0,3,"N","N"
474131,32,49,0,13.413,1,2,"Y","N"
474142,32,49,NA,NA,0,0,"N","N"
474145,32,49,NA,NA,0,0,"N","N"
474151,448,11,0,NA,0,1,"N","N"
474153,32,49,NA,NA,0,0,"N","N"
474156,32,49,NA,NA,0,0,"N","N"
474159,32,49,NA,NA,0,0,"N","N"
474166,448,11,0,NA,0,1,"Y","N"
474171,32,49,NA,NA,0,0,"N","N"
474174,136,30,0,NA,0,2,"N","N"
474182,32,49,NA,NA,0,0,"N","N"
474187,32,49,NA,NA,0,0,"N","N"
474224,32,49,32.441,1.224,7,1,"N","N"
474244,32,49,0,NA,0,1,"N","N"
474248,32,49,216.3,NA,0,1,"N","N"
474252,32,49,0,NA,0,1,"Y","N"
474253,32,49,0.188,12.492,1,1,"N","N"
474256,32,49,19.333,NA,0,1,"N","N"
474258,768,1,0,NA,0,1,"N","N"
474269,32,49,NA,NA,0,0,"N","N"
474270,32,49,NA,NA,0,0,"N","N"
474275,32,49,NA,NA,0,0,"N","N"
474278,32,49,NA,NA,0,0,"N","N"
474282,32,49,NA,NA,0,0,"N","N"
474283,448,11,NA,NA,0,0,"N","N"
474284,32,49,NA,NA,0,0,"N","N"
474314,32,49,NA,NA,0,0,"N","N"
474367,32,49,NA,NA,0,0,"N","N"
474369,32,49,0,NA,0,1,"Y","N"
474374,32,49,60.024,NA,0,1,"N","N"
474376,32,49,77.882,NA,0,1,"N","N"
474378,32,49,78.357,NA,0,1,"N","N"
474393,32,49,NA,NA,0,0,"N","N"
474396,448,11,0,NA,0,1,"N","N"
474403,32,49,NA,NA,0,0,"N","N"
474408,32,49,NA,NA,0,0,"N","N"
474413,32,49,NA,NA,0,0,"N","N"
474415,136,30,90.616,NA,0,2,"N","N"
474429,32,49,NA,NA,0,0,"N","N"
474430,32,49,NA,NA,0,0,"N","N"
474432,136,30,0,NA,0,2,"Y","N"
474434,32,49,NA,NA,0,0,"N","N"
474437,136,30,33.06,NA,0,2,"N","N"
474445,32,49,NA,NA,0,0,"N","N"
474447,32,49,NA,NA,0,0,"N","N"
474519,32,49,0,NA,0,1,"N","N"
474525,59,484,0,NA,0,2,"Y","Y"
474526,59,484,0,NA,0,1,"N","N"
474527,59,484,0,NA,0,3,"Y","N"
474528,59,484,0,NA,0,1,"N","N"
474529,59,484,0,NA,0,1,"Y","N"
474530,59,484,0,NA,0,1,"N","N"
474531,59,484,0,NA,0,1,"Y","N"
474532,59,484,0,NA,0,1,"Y","N"
474533,59,484,0,NA,0,2,"Y","N"
474534,59,484,0,NA,0,1,"N","N"
474535,59,484,0,NA,0,5,"N","N"
474536,59,484,0,6.195,1,1,"Y","N"
474537,59,484,0,NA,0,1,"N","N"
474542,59,484,NA,NA,0,0,"N","N"
474545,59,484,NA,NA,0,0,"N","N"
474550,59,484,0,NA,0,1,"Y","N"
474553,59,484,NA,NA,0,0,"N","N"
474554,59,484,NA,NA,0,0,"N","N"
474555,59,484,NA,NA,0,0,"N","N"
474557,59,484,0,NA,0,1,"Y","N"
474558,59,484,NA,NA,0,0,"N","N"
474559,59,484,NA,NA,0,0,"N","N"
474561,59,484,0,NA,0,1,"N","N"
474562,59,484,69.033,NA,0,1,"N","N"
474566,59,484,NA,NA,0,0,"N","N"
474571,59,484,57.091,NA,0,1,"N","N"
474572,59,484,NA,NA,0,0,"N","N"
474573,59,484,1.179,NA,0,1,"N","N"
474575,59,484,86.018,NA,0,2,"N","N"
474578,59,484,50.053,NA,0,1,"N","N"
474605,59,484,NA,NA,0,0,"N","N"
474611,59,484,NA,NA,0,0,"N","N"
474614,59,484,130.359,NA,0,2,"N","N"
474618,59,484,NA,NA,0,0,"N","N"
474626,59,484,0,NA,0,1,"Y","N"
474634,59,484,0,NA,0,1,"N","N"
474637,59,484,39.004,NA,0,3,"N","N"
474651,59,484,NA,NA,0,0,"N","N"
474665,59,484,NA,5.869,3,0,"N","N"
474668,59,484,NA,NA,0,0,"N","N"
474692,59,484,NA,NA,0,0,"N","N"
474696,59,484,NA,NA,0,0,"N","N"
474704,59,484,NA,NA,0,0,"N","N"
474705,59,484,0,NA,0,3,"Y","N"
474713,59,484,NA,NA,0,0,"N","N"
474715,59,484,NA,NA,0,0,"N","N"
474717,59,484,NA,NA,0,0,"N","N"
474720,59,484,0,NA,0,1,"Y","N"
474721,59,484,0,NA,0,1,"N","N"
474723,59,484,NA,NA,0,0,"N","N"
474724,59,484,0,NA,0,3,"N","N"
474725,59,484,0,NA,0,1,"Y","N"
474732,59,484,1.375,NA,0,1,"N","N"
474734,59,484,0,NA,0,4,"N","N"
474737,59,484,0,NA,0,2,"Y","N"
474739,59,484,NA,NA,0,0,"N","N"
474741,59,484,NA,NA,0,0,"N","N"
474742,59,484,NA,NA,0,0,"N","N"
474745,59,484,NA,NA,0,0,"N","N"
474750,59,484,107.646,NA,0,2,"N","N"
474752,59,484,0,NA,0,1,"Y","N"
474754,59,484,NA,NA,0,0,"N","N"
474755,59,484,0,NA,0,1,"Y","N"
474756,59,484,NA,NA,0,0,"N","N"
474759,59,484,NA,NA,0,0,"N","N"
474762,59,484,NA,NA,0,0,"N","N"
474765,59,484,0,NA,0,1,"Y","N"
474767,59,484,NA,NA,0,0,"N","N"
474772,59,484,NA,NA,0,0,"N","N"
474777,59,484,141.512,NA,0,2,"N","N"
474778,59,484,0,NA,0,1,"N","N"
474779,59,484,NA,NA,0,0,"N","N"
474782,59,484,NA,NA,0,0,"N","N"
474783,59,484,NA,NA,0,0,"N","N"
474787,59,484,NA,NA,0,0,"N","N"
474789,59,484,NA,NA,0,0,"N","N"
474790,59,484,0,NA,0,1,"N","N"
474791,59,484,NA,NA,0,0,"N","N"
474792,59,484,NA,NA,0,0,"N","N"
474794,59,484,NA,NA,0,0,"N","N"
474796,59,484,NA,NA,0,0,"N","N"
474797,59,484,NA,NA,0,0,"N","N"
474799,59,484,NA,NA,0,0,"N","N"
474801,59,484,0,5.398,13,1,"N","N"
474803,59,484,0,NA,0,4,"Y","N"
474804,59,484,0,NA,0,1,"Y","N"
474805,59,484,NA,8.57,6,0,"N","N"
474806,59,484,0,NA,0,1,"N","N"
474807,59,484,0,NA,0,1,"Y","N"
474808,59,484,0,NA,0,1,"N","N"
474811,59,484,0,NA,0,1,"Y","N"
474812,59,484,0,NA,0,2,"N","N"
474813,59,484,0,NA,0,1,"Y","N"
474815,59,484,NA,NA,0,0,"N","N"
474819,59,484,NA,NA,0,0,"N","N"
474826,59,484,NA,NA,0,0,"N","N"
474828,59,484,3.921,NA,0,1,"N","N"
474830,59,484,NA,NA,0,0,"N","N"
474831,59,484,NA,NA,0,0,"N","N"
474832,59,484,NA,NA,0,0,"N","N"
474835,59,484,0,NA,0,1,"Y","N"
474836,59,484,NA,NA,0,0,"N","N"
474840,59,484,NA,NA,0,0,"N","N"
474845,59,484,NA,NA,0,0,"N","N"
474860,59,484,NA,NA,0,0,"N","N"
474868,59,484,86.327,NA,0,2,"N","N"
474889,59,484,NA,NA,0,0,"N","N"
474922,59,484,NA,NA,0,0,"N","N"
474925,59,484,NA,NA,0,0,"N","N"
474931,59,484,NA,NA,0,0,"N","N"
474932,59,484,NA,NA,0,0,"N","N"
474933,59,484,NA,NA,0,0,"N","N"
474935,59,484,NA,NA,0,0,"N","N"
474945,611,0,NA,NA,0,0,"N","N"
474946,611,0,NA,NA,0,0,"N","N"
474949,59,484,48.042,NA,0,2,"N","N"
474960,59,484,0,14.81,6,1,"Y","N"
474967,59,484,NA,NA,0,0,"N","N"
474969,59,484,0.76,NA,0,1,"N","N"
474973,59,484,0,0.474,1,3,"Y","N"
474989,59,484,NA,NA,0,0,"N","N"
474991,59,484,0,NA,0,1,"Y","N"
474992,59,484,NA,NA,0,0,"N","N"
474997,59,484,NA,NA,0,0,"N","N"
474998,59,484,NA,NA,0,0,"N","N"
475003,59,484,0,4.741,1,1,"N","N"
475010,59,484,0,NA,0,1,"Y","N"
475012,59,484,NA,NA,0,0,"N","N"
475014,59,484,NA,NA,0,0,"N","N"
475016,59,484,0,NA,0,1,"Y","N"
475018,59,484,NA,NA,0,0,"N","N"
475023,59,484,0,NA,0,1,"Y","N"
475024,59,484,NA,NA,0,0,"N","N"
475028,59,484,NA,NA,0,0,"N","N"
475032,59,484,0,NA,0,1,"Y","N"
475033,59,484,NA,NA,0,0,"N","N"
475034,59,484,NA,NA,0,0,"N","N"
475039,59,484,NA,NA,0,0,"N","N"
475040,59,484,NA,NA,0,0,"N","N"
475042,59,484,NA,NA,0,0,"N","N"
475044,59,484,13.489,NA,0,1,"N","N"
475045,59,484,NA,NA,0,0,"N","N"
475047,59,484,0,NA,0,1,"N","N"
475048,59,484,NA,NA,0,0,"N","N"
475051,59,484,4.79,NA,0,1,"N","N"
475052,59,484,NA,NA,0,0,"N","N"
475054,59,484,NA,NA,0,0,"N","N"
475056,59,484,NA,NA,0,0,"N","N"
475058,59,484,NA,NA,0,0,"N","N"
475059,59,484,NA,NA,0,0,"N","N"
475061,59,484,0,9.889,1,2,"N","N"
475062,59,484,0,17.073,1,1,"Y","N"
475064,59,484,NA,NA,0,0,"N","N"
475065,59,484,0,7.891,1,1,"Y","N"
475066,59,484,0,NA,0,2,"N","N"
475067,59,484,0,NA,0,4,"Y","N"
475068,59,484,0,NA,0,2,"Y","N"
475075,59,484,0,NA,0,1,"Y","N"
475078,59,484,NA,NA,0,0,"N","N"
475079,59,484,NA,NA,0,0,"N","N"
475080,59,484,0,NA,0,1,"Y","N"
475082,59,484,NA,NA,0,0,"N","N"
475084,59,484,0,NA,0,1,"Y","N"
475085,59,484,70.013,NA,0,1,"N","N"
475086,59,484,NA,NA,0,0,"N","N"
475089,59,484,78.283,NA,0,1,"N","N"
475091,59,484,NA,NA,0,0,"N","N"
475094,59,484,0,8.414,2,1,"Y","N"
475099,59,484,NA,NA,0,0,"N","N"
475104,59,484,0,NA,0,1,"N","N"
475111,59,484,52.1,NA,0,1,"N","N"
475114,59,484,NA,NA,0,0,"N","N"
475116,59,484,0,NA,0,3,"N","N"
475118,59,484,0,NA,0,3,"Y","N"
475120,59,484,NA,NA,0,0,"N","N"
475126,59,484,86.197,NA,0,2,"N","N"
475130,59,484,18.939,NA,0,2,"N","N"
475140,59,484,69.303,NA,0,2,"N","N"
475143,59,484,NA,NA,0,0,"N","N"
475172,59,484,0,NA,0,1,"Y","N"
475175,59,484,NA,NA,0,0,"N","N"
475183,59,484,NA,NA,0,0,"N","N"
475185,59,484,NA,NA,0,0,"N","N"
475194,59,484,0,NA,0,1,"Y","N"
475205,59,484,48.367,NA,0,2,"N","N"
475216,864,1,NA,0,1,0,"Y","N"
475220,59,484,NA,NA,0,0,"N","N"
475222,864,1,NA,NA,0,0,"N","N"
475228,59,484,0,NA,0,2,"Y","N"
475229,59,484,NA,NA,0,0,"N","N"
475233,59,484,NA,NA,0,0,"N","N"
475234,59,484,NA,NA,0,0,"N","N"
475236,59,484,NA,NA,0,0,"N","N"
475240,59,484,21.465,NA,0,1,"N","N"
475241,59,484,NA,NA,0,0,"N","N"
475243,59,484,NA,NA,0,0,"N","N"
475245,59,484,NA,NA,0,0,"N","N"
475248,59,484,NA,NA,0,0,"N","N"
475254,59,484,7.849,NA,0,2,"N","N"
475255,59,484,0,NA,0,4,"Y","N"
475259,59,484,0,NA,0,4,"N","N"
475260,59,484,NA,NA,0,0,"N","N"
475266,59,484,11.595,NA,0,1,"N","N"
475268,59,484,0,NA,0,2,"Y","N"
475270,59,484,0,NA,0,3,"N","N"
475273,59,484,NA,16.503,1,0,"N","N"
475275,59,484,0,NA,0,1,"N","N"
475276,59,484,NA,NA,0,0,"N","N"
475278,59,484,0,NA,0,3,"N","N"
475279,59,484,0,NA,0,1,"N","N"
475282,59,484,0,NA,0,1,"Y","N"
475285,59,484,NA,NA,0,0,"N","N"
475291,59,484,0,2.644,1,2,"Y","Y"
475303,59,484,0,NA,0,5,"N","N"
475306,59,484,0,0,1,5,"Y","N"
475307,59,484,0,NA,0,1,"N","N"
475311,59,484,75.74,NA,0,4,"N","N"
475312,59,484,NA,NA,0,0,"N","N"
475313,59,484,NA,NA,0,0,"N","N"
475315,59,484,NA,NA,0,0,"N","N"
475317,59,484,NA,NA,0,0,"N","N"
475318,59,484,NA,NA,0,0,"N","N"
475322,59,484,NA,NA,0,0,"N","N"
475324,59,484,NA,NA,0,0,"N","N"
475325,59,484,NA,NA,0,0,"N","N"
475327,59,484,NA,NA,0,0,"N","N"
475328,59,484,0,22.379,2,1,"N","N"
475329,59,484,0,25.377,1,1,"Y","N"
475330,59,484,0,37.028,3,1,"Y","N"
475331,59,484,0,NA,0,4,"Y","N"
475333,59,484,NA,5.576,1,0,"N","N"
475334,59,484,NA,NA,0,0,"N","N"
475337,59,484,NA,NA,0,0,"N","N"
475339,59,484,NA,NA,0,0,"N","N"
475340,59,484,0,NA,0,1,"Y","N"
475341,59,484,NA,NA,0,0,"N","N"
475342,59,484,NA,NA,0,0,"N","N"
475344,59,484,NA,NA,0,0,"N","N"
475345,59,484,NA,0,1,0,"Y","N"
475346,59,484,NA,NA,0,0,"N","N"
475347,59,484,NA,NA,0,0,"N","N"
475348,59,484,NA,NA,0,0,"N","N"
475353,59,484,80.155,NA,0,2,"N","N"
475354,59,484,NA,NA,0,0,"N","N"
475356,59,484,0,NA,0,1,"N","N"
475357,59,484,0,NA,0,1,"N","N"
475359,59,484,76.958,NA,0,2,"N","N"
475361,59,484,58.673,NA,0,1,"N","N"
475370,59,484,49.496,NA,0,1,"N","N"
475380,59,484,80.491,NA,0,2,"N","N"
475395,59,484,0,NA,0,3,"N","N"
475416,59,484,125.805,NA,0,2,"N","N"
475419,59,484,119.159,NA,0,2,"N","N"
475436,59,484,0,NA,0,1,"N","N"
475437,59,484,0,3.086,1,1,"Y","N"
475440,59,484,NA,NA,0,0,"N","N"
475447,59,484,NA,NA,0,0,"N","N"
475456,59,484,0,NA,0,2,"Y","N"
475459,59,484,0,0,1,1,"Y","Y"
475469,59,484,0,NA,0,1,"N","N"
475472,59,484,0,NA,0,2,"Y","N"
475490,59,484,31.883,NA,0,1,"N","N"
475498,59,484,NA,NA,0,0,"N","N"
475507,59,484,NA,NA,0,0,"N","N"
475513,59,484,NA,NA,0,0,"N","N"
475520,59,484,0,NA,0,1,"N","N"
475524,59,484,0,NA,0,1,"N","N"
475525,59,484,6.253,NA,0,2,"N","N"
475526,59,484,NA,NA,0,0,"N","N"
475527,59,484,NA,NA,0,0,"N","N"
475528,59,484,0,NA,0,3,"N","N"
475541,59,484,0,17.873,3,1,"N","N"
475543,59,484,NA,NA,0,0,"N","N"
475544,59,484,64.9,8.098,2,2,"N","N"
475547,59,484,NA,NA,0,0,"N","N"
475549,59,484,0,NA,0,1,"Y","N"
475552,59,484,NA,NA,0,0,"N","N"
475557,59,484,NA,NA,0,0,"N","N"
475559,59,484,NA,NA,0,0,"N","N"
475560,59,484,NA,NA,0,0,"N","N"
475567,59,484,0,0.632,3,2,"Y","N"
475573,59,484,0,NA,0,1,"N","N"
475575,59,484,NA,NA,0,0,"N","N"
475576,59,484,NA,NA,0,0,"N","N"
475577,59,484,NA,NA,0,0,"N","N"
475581,59,484,NA,NA,0,0,"N","N"
475582,59,484,0,NA,0,1,"Y","N"
475583,59,484,NA,NA,0,0,"N","N"
475584,59,484,0,NA,0,1,"Y","N"
475585,59,484,0,18.902,36,6,"N","N"
475586,59,484,0,1.159,1,2,"N","N"
475587,59,484,NA,NA,0,0,"N","N"
475589,59,484,0,NA,0,1,"N","N"
475590,59,484,0,NA,0,1,"N","N"
475591,59,484,0,NA,0,1,"N","N"
475592,59,484,0,NA,0,1,"N","N"
475593,59,484,0,NA,0,3,"Y","N"
475594,59,484,0,13.484,1,5,"N","N"
475595,59,484,0,13.304,1,5,"Y","N"
